PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPUNAVAILREASON,EMPPOP,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,ASSUNEMP,BOTH,NOAVAIL,WORK
10007150,10007150,INTBUS-A_BSC_N127,1,1,135,72,13,CAH17-01-02,91,8,7,4,2,79
10007150,10007150,INTBUS-S_BSC_N128,1,0,135,72,13,CAH17-01-02,91,8,7,4,2,79
10007150,10007150,INTBUS_BSC_N126,1,1,135,72,13,CAH17-01-02,91,8,7,4,2,79
10007150,10007150,INTBUS_BSC_N126,2,1,,,,,,,,,,
10007150,10007150,INTLEGALSTUD-A_LLB_M131,1,0,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,ITAL-A_BA_R300,1,0,10,85,13,CAH19-03-03,95,30,0,5,5,60
10007150,10007150,ITAL-ELL-A_BA_RQ33,1,0,10,85,13,CAH19-03-03,95,30,0,5,5,60
10007150,10007150,ITAL-ELL-A_BA_RQ33,1,0,140,72,13,CAH19-01-01,91,17,4,8,5,66
10007150,10007150,ITAL-HISP-A_BA_RR43,1,1,10,85,13,CAH19-03-03,95,30,0,5,5,60
10007150,10007150,ITAL-HISP-A_BA_RR43,1,1,15,90,13,CAH19-03-04,80,25,15,5,5,50
10007150,10007150,ITAL-MANAGEMT-A_BA_NR13,1,1,10,85,13,CAH19-03-03,95,30,0,5,5,60
10007150,10007150,ITAL-MANAGEMT-A_BA_NR13,1,1,135,72,13,CAH17-01-02,91,8,7,4,2,79
10007150,10007150,JOURNALISM_BA_P500,1,0,10,70,14,,100,25,0,0,0,75
10007150,10007150,LAW!QUANT_LLB_M1G3,1,1,75,82,12,CAH09-01,94,32,5,5,1,57
10007150,10007150,LAW!QUANT_LLB_M1G3,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW(CERT)_LLB_M105,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW(CERT)_LLB_M105,2,1,,,,,,,,,,
10007150,10007150,LAW(SS)_LLB_M106,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW-ACCF-4_LLB_NM41,1,1,75,73,13,CAH17-01-08,86,4,9,17,5,65
10007150,10007150,LAW-ACCF-4_LLB_NM41,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW-ACCF-4_LLB_NM41,1,1,30,90,13,CAH17-01-07,95,15,5,15,0,65
10007150,10007150,LAW-ANT_LLB_ML16,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW-ANT_LLB_ML16,1,1,45,85,13,CAH15-01-04,95,35,0,10,5,50
10007150,10007150,LAW-CRIM_LLB_MM19,1,1,135,72,13,CAH15-01-02,93,25,6,4,1,64
10007150,10007150,LAW-CRIM_LLB_MM19,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW-ECON_LLB_ML11,1,1,100,77,13,CAH15-02-01,89,18,7,10,3,61
10007150,10007150,LAW-ECON_LLB_ML11,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW-ENGLIT_BA_MQ13,1,0,140,72,13,CAH19-01-01,91,17,4,8,5,66
10007150,10007150,LAW-ENGLIT_BA_MQ13,1,0,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW-HIS_LLB_VM1C,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW-HIS_LLB_VM1C,1,1,170,85,13,CAH20-01-01,87,24,6,9,7,54
10007150,10007150,LAW-MANAGEMT_LLB_MN13,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW-MANAGEMT_LLB_MN13,1,1,20,75,13,CAH17-01-04,95,5,5,5,0,90
10007150,10007150,LAW-PHIL_LLB_MV15,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW-PHIL_LLB_MV15,1,1,35,70,13,CAH20-02-01,95,15,5,5,5,75
10007150,10007150,LAW-POLITICS_LLB_LM21,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW-POLITICS_LLB_LM21,1,1,105,74,13,CAH15-03-01,92,25,5,4,3,64
10007150,10007150,LAW-POLITICS_LLB_LM21,2,1,,,,,,,,,,
10007150,10007150,LAW-SOC_LLB_LM31,1,1,135,72,13,CAH15-01-02,93,25,6,4,1,64
10007150,10007150,LAW-SOC_LLB_LM31,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAWLANG(GER)_LLB_M124,1,1,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAWLANG(GER)_LLB_M124,2,1,,,,,,,,,,
10007150,10007150,LAWLANG(SPN)_LLB_M1R4,1,0,15,90,13,CAH19-03-04,80,25,15,5,5,50
10007150,10007150,LAWLANG(SPN)_LLB_M1R4,1,0,150,76,13,CAH16-01-01,96,36,2,6,2,54
10007150,10007150,LAW_LLB_M100,1,0,120,75,14,,97,37,2,8,2,52
10007150,10007150,LAW_LLB_M100,2,0,,,,,,,,,,
10007150,10007150,LIBARTS-A_BA_LV99,1,0,200,75,12,CAH15-01,93,26,6,6,2,60
10007150,10007150,LIBARTS_BA_LV98,1,1,200,75,12,CAH15-01,93,26,6,6,2,60
10007150,10007150,MANAGEMENT-A_BSC_N208,1,1,20,75,13,CAH17-01-04,95,5,5,5,0,90
10007150,10007150,MANAGEMENT-S_BSC_N207,1,1,20,75,13,CAH17-01-04,95,5,5,5,0,90
10007150,10007150,MANAGEMENT_BSC_N206,1,1,20,75,13,CAH17-01-04,95,5,5,5,0,90
10007150,10007150,MANAGEMENT_BSC_N206,2,1,,,,,,,,,,
10007150,10007150,MARKETING-A_BSC_N502,1,1,40,85,13,CAH17-01-03,100,15,5,5,0,85
10007150,10007150,MARKETING-S_BSC_N501,1,0,40,85,13,CAH17-01-03,100,15,5,5,0,85
10007150,10007150,MARKETING_BSC_N500,1,0,40,85,13,CAH17-01-03,100,15,5,5,0,85
10007150,10007150,MARKETING_BSC_N500,2,1,,,,,,,,,,
10007150,10007150,MATHS-4_MMATH_G103,1,0,75,83,13,CAH09-01-01,95,33,5,5,1,57
10007150,10007150,MATHS-ACCF_BA_GN14,1,0,75,73,13,CAH17-01-08,86,4,9,17,5,65
10007150,10007150,MATHS-ACCF_BA_GN14,1,0,75,83,13,CAH09-01-01,95,33,5,5,1,57
10007150,10007150,MATHS-F-4_BSC_G108,1,1,75,83,13,CAH09-01-01,95,33,5,5,1,57
10007150,10007150,MATHS-STATS-S_BSC_GG1K,1,0,75,83,13,CAH09-01-01,95,33,5,5,1,57
10007150,10007150,MATHS-STATS-S_BSC_GG1K,1,0,150,85,13,CAH11-01-01,96,14,3,2,1,81
10007150,10007150,MATHS-STATS_BSC_GG13,1,0,75,82,12,CAH09-01,94,32,5,5,1,57
10007150,10007150,MATHS-STATS_BSC_GG13,1,0,75,83,13,CAH09-01-01,95,33,5,5,1,57
10007150,10007150,MATHS-S_BSC_G104,1,0,15,90,24,,100,5,0,5,0,85
10007150,10007150,MATHS_BSC_G100,1,0,45,80,14,,100,45,0,0,0,55
10007150,10007150,MECHENG-S_BENG_H311,1,1,35,80,12,CAH10-01,90,15,5,0,5,75
10007150,10007150,MECHENG_BENG_H310,1,1,35,80,12,CAH10-01,90,15,5,0,5,75
10007150,10007150,MEDIASTUD-A_BA_W991,1,1,10,70,23,CAH21-01-09,100,20,0,10,0,75
10007150,10007150,MEDIASTUD-A_BA_W991,2,1,,,,,,,,,,
10007150,10007150,MEDIASTUD_BA_W990,1,1,10,70,23,CAH21-01-09,100,20,0,10,0,75
10007150,10007150,MEDIASTUD_BA_W990,2,1,,,,,,,,,,
10007150,10007150,MEDICINE_BMBS_A100,1,1,,,,,,,,,,
10007150,10007150,MILHIS_BA_V391,1,0,170,85,13,CAH20-01-01,87,24,6,9,7,54
10007150,10007150,MILHIS_BA_V391,2,1,,,,,,,,,,
10007150,10007150,MULTI!TECH-S_BSC_G4WF,1,0,15,85,24,,90,10,0,0,10,85
10007150,10007150,MULTI!TECH_BSC_G4W2,1,0,15,85,14,,100,40,0,0,0,60
10007150,10007150,MUSICBUSPRO_BA_W302,1,1,40,85,13,CAH21-01-05,85,10,5,5,10,70
10007150,10007150,MUSICBUSPRO_BA_W302,2,1,,,,,,,,,,
10007150,10007150,MUSICPERFPRO_BA_W306,1,1,40,85,13,CAH21-01-05,85,10,5,5,10,70
10007150,10007150,MUSICPERFPRO_BA_W306,2,1,,,,,,,,,,
10007150,10007150,MUSICTECHAPRO_BSC_W352,1,1,35,80,11,CAH10,90,15,5,0,5,75
10007150,10007150,MUSICTECHAPRO_BSC_W352,1,1,40,85,13,CAH21-01-05,85,10,5,5,10,70
10007150,10007150,MUSICTECHAPRO_BSC_W352,2,1,,,,,,,,,,
10007150,10007150,PHIL-ARTHIS_BA_VV40,1,1,10,75,13,CAH20-01-03,90,20,5,5,10,65
10007150,10007150,PHIL-ARTHIS_BA_VV40,2,1,,,,,,,,,,
10007150,10007150,PHIL-ELL_BA_VQ5H,1,0,50,80,13,CAH19-03-10,90,20,0,5,5,70
10007150,10007150,PHIL-ELL_BA_VQ5H,1,0,35,70,13,CAH20-02-01,95,15,5,5,5,75
10007150,10007150,PHIL-ELL_BA_VQ5H,2,1,10,60,21,CAH19,65,5,10,0,25,60
10007150,10007150,PHIL-MANAGEMENT_BA_VN10,1,1,170,85,13,CAH20-01-01,87,24,6,9,7,54
10007150,10007150,PHIL-MANAGEMENT_BA_VN10,1,1,300,75,12,CAH17-01,91,8,6,8,2,75
10007150,10007150,PHIL-MANAGEMENT_BA_VN10,2,1,,,,,,,,,,
10007150,10007150,PHIL-POLITICS_BA_LV25,1,0,35,70,13,CAH20-02-01,95,15,5,5,5,75
10007150,10007150,PHIL-POLITICS_BA_LV25,1,0,105,74,13,CAH15-03-01,92,25,5,4,3,64
10007150,10007150,PHIL-POLITICS_BA_LV25,2,1,,,,,,,,,,
10007150,10007150,PHIL-RS_BA_VV56,1,0,20,95,24,,100,40,0,5,0,55
10007150,10007150,PHIL-RS_BA_VV56,2,1,,,,,,,,,,
10007150,10007150,PHIL-SOC_BA_LVH5,1,0,35,70,13,CAH20-02-01,95,15,5,5,5,75
10007150,10007150,PHIL-SOC_BA_LVH5,1,0,135,72,13,CAH15-01-02,93,25,6,4,1,64
10007150,10007150,PHIL-SOC_BA_LVH5,2,1,,,,,,,,,,
10007150,10007150,PHIL_BA_V500,1,0,35,70,13,CAH20-02-01,95,15,5,5,5,75
10007150,10007150,PHIL_BA_V500,2,1,,,,,,,,,,
10007150,10007150,PHYS!ASTRO-4_MPHYS_F3FN,1,0,15,80,13,CAH07-01-02,85,50,15,0,0,35
10007150,10007150,PHYS!ASTRO-4_MPHYS_F3FN,1,0,50,80,13,CAH07-01-01,90,30,10,5,0,55
10007150,10007150,PHYS!ASTRO-A_MPHYS_F3FM,1,0,15,80,13,CAH07-01-02,85,50,15,0,0,35
10007150,10007150,PHYS!ASTRO-A_MPHYS_F3FM,1,0,50,80,13,CAH07-01-01,90,30,10,5,0,55
10007150,10007150,PHYS!ASTRO-S_BSC_F351,1,1,50,80,13,CAH07-01-01,90,30,10,5,0,55
10007150,10007150,PHYS!ASTRO-S_BSC_F351,1,1,15,80,13,CAH07-01-02,85,50,15,0,0,35
10007150,10007150,PHYS!ASTRO_BSC_F3F5,1,0,15,85,14,,95,40,5,5,0,45
10007150,10007150,PHYS-4_MPHYS_F303,1,0,10,85,14,,90,20,10,10,0,60
10007150,10007150,PHYS-A_MPHYS_F304,1,0,50,80,13,CAH07-01-01,90,30,10,5,0,55
10007150,10007150,PHYS-F-4_BSC_F305,1,1,50,80,13,CAH07-01-01,90,30,10,5,0,55
10007150,10007150,PHYS-S_BSC_F307,1,1,50,80,13,CAH07-01-01,90,30,10,5,0,55
10007150,10007150,PHYS_BSC_F300,1,0,20,80,14,,85,25,10,5,5,55
10007150,10007150,POLIR!QUANT_BA_L2G3,1,1,75,82,12,CAH09-01,94,32,5,5,1,57
10007150,10007150,POLIR!QUANT_BA_L2G3,1,1,105,74,13,CAH15-03-01,92,25,5,4,3,64
10007150,10007150,POLIR!QUANT_BA_L2G3,2,1,,,,,,,,,,
10007150,10007150,POLIR-BIDIP_BA_L291,1,1,105,74,13,CAH15-03-01,92,25,5,4,3,64
10007150,10007150,POLIRASIA-A_BA_L256,1,1,105,74,13,CAH15-03-01,92,25,5,4,3,64
10007150,10007150,POLIRCONTEUR-A_BA_L255,1,0,10,85,24,,100,20,0,0,0,80
10007150,10007150,POLIRLANG-A_BA_L2R9,1,1,35,80,13,CAH19-03-11,95,25,0,5,5,70
10007150,10007150,POLIRLANG-A_BA_L2R9,1,1,105,74,13,CAH15-03-01,92,25,5,4,3,64
10007150,10007150,POLIRNA-A_BA_L253,1,0,105,74,13,CAH15-03-01,92,25,5,4,3,64
10007150,10007150,POLIR_BA_L258,1,0,60,73,14,,95,22,3,3,2,69
10007150,10007150,POLIR_BA_L258,2,0,,,,,,,,,,
10007150,10007150,POLITICS_BA_L242,1,0,20,75,14,,95,25,5,0,0,70
10007150,10007150,POLITICS_BA_L242,2,1,,,,,,,,,,
10007150,10007150,POSBEHSUPP_BSC_L517,1,1,30,75,13,CAH15-04-01,95,0,5,5,0,90
10007150,10007150,POSBEHSUPP_BSC_L517,2,1,,,,,,,,,,
10007150,10007150,PSY-A_BSC_C881,1,0,120,79,13,CAH04-01-01,95,29,3,8,2,58
10007150,10007150,PSY-S_BSC_C851,1,1,120,79,13,CAH04-01-01,95,29,3,8,2,58
10007150,10007150,PSYCLN-S_BSC_C824,1,1,120,79,13,CAH04-01-01,95,29,3,8,2,58
10007150,10007150,PSYCLN_BSC_C822,1,0,120,79,13,CAH04-01-01,95,29,3,8,2,58
10007150,10007150,PSYCLN_BSC_C822,2,0,,,,,,,,,,
10007150,10007150,PSYFOPSY_BSC_C816,1,1,120,79,13,CAH04-01-01,95,29,3,8,2,58
10007150,10007150,PSY_BSC_C800,1,0,85,84,14,,95,31,2,8,2,56
10007150,10007150,PSY_BSC_C800,2,0,,,,,,,,,,
10007150,10007150,RS_BA_V616,1,0,30,75,24,,85,45,5,0,10,40
10007150,10007150,RS_BA_V616,2,1,,,,,,,,,,
10007150,10007150,SOC!QUANT_BA_L3G3,1,1,75,82,12,CAH09-01,94,32,5,5,1,57
10007150,10007150,SOC!QUANT_BA_L3G3,1,1,135,72,13,CAH15-01-02,93,25,6,4,1,64
10007150,10007150,SOC!QUANT_BA_L3G3,2,1,,,,,,,,,,
10007150,10007150,SOC-ANT_BA_LL36,1,0,45,85,13,CAH15-01-04,95,35,0,10,5,50
10007150,10007150,SOC-ANT_BA_LL36,1,0,135,72,13,CAH15-01-02,93,25,6,4,1,64
10007150,10007150,SOC-ANT_BA_LL36,2,1,,,,,,,,,,
10007150,10007150,SOC-ECON_BA_LL13,1,0,100,77,13,CAH15-02-01,89,18,7,10,3,61
10007150,10007150,SOC-ECON_BA_LL13,1,0,135,72,13,CAH15-01-02,93,25,6,4,1,64
10007150,10007150,SOC-ECON_BA_LL13,2,1,,,,,,,,,,
10007150,10007150,SOC-POLITICS_BA_LL32,1,0,10,90,24,,90,15,10,10,0,65
10007150,10007150,SOC-POLITICS_BA_LL32,2,1,,,,,,,,,,
10007150,10007150,SOC-SOCPOL_BA_LL34,1,0,15,75,13,CAH15-01-03,85,15,15,15,0,60
10007150,10007150,SOC-SOCPOL_BA_LL34,1,0,135,72,13,CAH15-01-02,93,25,6,4,1,64
10007150,10007150,SOC-SOCPOL_BA_LL34,2,1,,,,,,,,,,
10007150,10007150,SOCPOL!QUANT_BA_L4G3,1,1,15,75,13,CAH15-01-03,85,15,15,15,0,60
10007150,10007150,SOCPOL!QUANT_BA_L4G3,1,1,75,82,12,CAH09-01,94,32,5,5,1,57
10007150,10007150,SOCPOL!QUANT_BA_L4G3,2,1,,,,,,,,,,
10007150,10007150,SOCPOL-POLITICS_BA_LL42,1,0,15,75,13,CAH15-01-03,85,15,15,15,0,60
10007150,10007150,SOCPOL-POLITICS_BA_LL42,1,0,105,74,13,CAH15-03-01,92,25,5,4,3,64
10007150,10007150,SOCPOL-POLITICS_BA_LL42,2,1,,,,,,,,,,
10007150,10007150,SOCPOL_BA_L430,1,0,15,75,13,CAH15-01-03,85,15,15,15,0,60
10007150,10007150,SOCPOL_BA_L430,2,1,,,,,,,,,,
10007150,10007150,SOCPSY_BSC_C882,1,0,120,79,13,CAH04-01-01,95,29,3,8,2,58
10007150,10007150,SOCPSY_BSC_C882,2,1,,,,,,,,,,
10007150,10007150,SOCSCI_BSC_L340,1,0,15,70,14,,85,40,10,15,10,30
10007150,10007150,SOCSCI_BSC_L340,2,0,,,,,,,,,,
10007150,10007150,SOCWK_BA_L508,1,0,25,85,14,,95,0,5,0,0,95
10007150,10007150,SOC_BA_L300,1,0,25,75,14,,100,35,0,10,0,60
10007150,10007150,SOC_BA_L300,2,0,,,,,,,,,,
10007150,10007150,SOFTWAREENG_BSC_I102,1,1,160,85,12,CAH11-01,96,13,3,2,1,80
10007150,10007150,SPN-ELL-A_BA_RQ43,1,1,15,90,13,CAH19-03-04,80,25,15,5,5,50
10007150,10007150,SPN-ELL-A_BA_RQ43,1,1,50,80,13,CAH19-03-10,90,20,0,5,5,70
10007150,10007150,SPORTEXHEALTH-S_BSC_C605,1,1,70,69,13,CAH03-02-01,91,10,4,3,4,78
10007150,10007150,SPORTEXHEALTH_BSC_C604,1,0,15,80,24,,100,10,0,10,0,85
10007150,10007150,SPORTEXHEALTH_BSC_C604,2,1,,,,,,,,,,
10007150,10007150,SPORTEXSCI-S_BSC_C612,1,1,70,69,13,CAH03-02-01,91,10,4,3,4,78
10007150,10007150,SPORTEXSCI_BSC_C602,1,0,20,70,14,,90,20,0,0,10,70
10007150,10007150,SPORTEXSCI_BSC_C602,2,1,,,,,,,,,,
10007150,10007150,SPORTMAN-S_BA_C610,1,1,300,75,12,CAH17-01,91,8,6,8,2,75
10007150,10007150,SPORTMAN_BA_C607,1,1,70,69,13,CAH03-02-01,91,10,4,3,4,78
10007150,10007150,SPORTMAN_BA_C607,2,1,,,,,,,,,,
10007150,10007150,SPORTSTHERREHAB_BSC_C600,1,1,70,69,13,CAH03-02-01,91,10,4,3,4,78
10007150,10007150,SPORTSTHERREHAB_BSC_C600,2,1,,,,,,,,,,
10007150,10007150,WARCON_BA_L252,1,0,105,74,13,CAH15-03-01,92,25,5,4,3,64
10007150,10007150,WARCON_BA_L252,2,1,,,,,,,,,,
10007150,10007150,WILDCON-S_BSC_1T16,1,0,15,85,23,CAH06-01-03,95,10,5,10,5,75
10007150,10007150,WILDCON-S_BSC_1T16,1,0,115,80,13,CAH03-01-02,94,34,4,5,2,55
10007150,10007150,WILDCON-S_BSC_1T16,2,1,,,,,,,,,,
10007150,10007150,WILDCON_BSC_CD14,1,0,10,85,14,,100,10,0,0,0,90
10007150,10007150,WILDCON_BSC_CD14,2,0,,,,,,,,,,
10007150,10007150,WORLDLIT_BA_Q203,1,0,35,80,13,CAH19-03-11,95,25,0,5,5,70
10007150,10007150,WORLDLIT_BA_Q203,2,1,10,60,21,CAH19,65,5,10,0,25,60
10007151,10007151,AADAADUB,1,0,45,70,24,,85,5,15,0,0,80
10007151,10007151,AADAFYUB,1,1,140,70,13,CAH21-01-03,93,10,6,4,1,79
10007151,10007151,ABWSFYUB,1,1,,,,,,,,,,
10007151,10007151,ACCFINUB,1,0,40,80,14,,95,15,5,10,5,70
10007151,10007151,ADVMKTUB,1,0,20,85,14,,95,15,5,10,0,70
10007151,10007151,AEGSFYUB,1,1,30,90,12,CAH10-01,95,15,5,5,0,75
10007151,10007151,AEGSFYUB,2,1,10,85,22,CAH10-01,90,0,10,0,0,90
10007151,10007151,AHSHSTUB,1,1,95,80,13,CAH20-01-01,97,50,3,12,0,35
10007151,10007151,AHSHSTUB,1,1,95,80,12,CAH20-01,97,50,3,12,0,35
10007151,10007151,AMEAMEUB,1,1,65,74,11,CAH19,97,38,3,11,0,47
10007151,10007151,ANIAFYUB,1,1,15,95,13,CAH21-01-08,100,5,0,5,0,85
10007151,10007151,ANIANIUB,1,0,15,95,14,,100,5,0,5,0,85
10007151,10007151,APPSOSUB,1,1,,,,,,,,,,
10007151,10007151,APPSOSUB,2,1,,,,,,,,,,
10007151,10007151,ARCAFYUB,1,1,35,85,13,CAH13-01-01,95,15,5,5,0,75
10007151,10007151,ARCAFYUB,2,1,,,,,,,,,,
10007151,10007151,ARCBOAUB,1,0,35,85,14,,95,15,5,5,0,75
10007151,10007151,ARCBOAUB,2,0,,,,,,,,,,
10007151,10007151,ARCMANUB,1,1,35,85,13,CAH13-01-01,95,15,5,5,0,75
10007151,10007151,ARCMANUB,2,1,,,,,,,,,,
10007151,10007151,ARTAFYUB,1,1,,,,,,,,,,
10007151,10007151,ARTARTUB,1,0,,,,,,,,,,
10007151,10007151,AUTEGRUB,1,1,30,90,12,CAH10-01,95,15,5,5,0,75
10007151,10007151,BANFINUB,1,1,30,75,13,CAH17-01-07,90,10,5,5,5,70
10007151,10007151,BANFINUM,1,1,30,75,13,CAH17-01-07,90,10,5,5,5,70
10007151,10007151,BCHSFYUB,1,1,15,95,13,CAH03-01-08,95,65,5,10,0,20
10007151,10007151,BIOBIOUB,1,0,25,85,14,,95,60,5,5,0,35
10007151,10007151,BIOBIOUM,1,0,30,85,13,CAH03-01-02,95,55,5,5,0,35
10007151,10007151,BIOCHMUB,1,0,15,95,14,,95,65,5,10,0,20
10007151,10007151,BIOCHMUM,1,1,15,95,13,CAH03-01-08,95,65,5,10,0,20
10007151,10007151,BIOSFYUB,1,1,30,85,13,CAH03-01-02,95,55,5,5,0,35
10007151,10007151,BMSBMSUB,1,0,25,75,14,,90,35,10,10,0,45
10007151,10007151,BMSBMSUM,1,0,20,90,24,,90,35,10,5,0,50
10007151,10007151,BMSSFYUB,1,1,60,74,13,CAH02-03-12,93,36,7,9,0,48
10007151,10007151,BUSDEVUB,1,1,145,82,13,CAH17-01-02,91,19,4,3,4,69
10007151,10007151,BUSECOUB,1,1,,,,,,,,,,
10007151,10007151,BUSFINUB,1,0,30,75,13,CAH17-01-07,90,10,5,5,5,70
10007151,10007151,BUSFINUB,1,0,145,82,13,CAH17-01-02,91,19,4,3,4,69
10007151,10007151,BUSIBMUB,1,0,40,95,14,,90,30,0,5,10,60
10007151,10007151,BUSPRPUB,1,1,145,82,13,CAH17-01-02,91,19,4,3,4,69
10007151,10007151,BUSPSYUB,1,1,45,85,13,CAH17-01-04,90,20,5,5,5,70
10007151,10007151,BVSBVSUB,1,0,40,75,24,,95,45,0,15,0,30
10007151,10007151,BVSBVSUM,1,0,,,,,,,,,,
10007151,10007151,BVSSFYUB,1,1,,,,,,,,,,
10007151,10007151,CDDSFYUB,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CDDSFYUM,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CEDSFYUB,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CEDSFYUM,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CFRSFYUB,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CFRSFYUM,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CGPCMPUB,1,0,30,90,14,,80,25,20,0,0,55
10007151,10007151,CGPCMPUB,2,0,,,,,,,,,,
10007151,10007151,CGPCMPUM,1,0,15,75,24,,85,15,15,5,0,65
10007151,10007151,CGPCMPUM,2,0,,,,,,,,,,
10007151,10007151,CHMCHMUB,1,0,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMCHMUM,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMDRGUB,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMDRGUM,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMEDUUB,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMEDUUM,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMFRSUB,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMFRSUM,1,0,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMMTHUB,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMMTHUM,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMSFYUB,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CHMSFYUM,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CLMCLMUB,1,0,140,70,13,CAH21-01-03,93,10,6,4,1,79
10007151,10007151,CLSCVLUB,1,1,65,74,11,CAH19,97,38,3,11,0,47
10007151,10007151,CLSCVLUB,2,1,,,,,,,,,,
10007151,10007151,CMMSFYUB,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CMMSFYUM,1,1,45,90,11,CAH07,100,45,0,0,0,50
10007151,10007151,CMPCMSUB,1,0,80,85,14,,89,16,10,6,1,66
10007151,10007151,CMPCMSUB,2,0,,,,,,,,,,
10007151,10007151,CMPCMSUM,1,0,20,80,24,,85,10,15,5,0,65
10007151,10007151,CMPCMSUM,2,1,,,,,,,,,,
10007151,10007151,CNSMGTUB,1,1,35,85,12,CAH13-01,95,15,5,5,0,75
10007151,10007151,CNSMGTUB,2,1,,,,,,,,,,
10007151,10007151,CONCONUB,1,0,10,70,14,,100,30,0,0,0,70
10007151,10007151,CONCONUB,2,1,,,,,,,,,,
10007151,10007151,CRICRIUB,1,0,,,,,,,,,,
10007151,10007151,CRICRIUB,2,0,,,,,,,,,,
10007151,10007151,CRISOLUB,1,1,,,,,,,,,,
10007151,10007151,CRISOLUB,2,1,,,,,,,,,,
10007151,10007151,CRISOPUB,1,0,15,75,23,CAH15-01-03,90,15,10,15,5,55
10007151,10007151,CRISOPUB,2,1,,,,,,,,,,
10007151,10007151,CRWCRWUB,1,1,65,74,12,CAH19-01,97,38,3,11,0,47
10007151,10007151,CRWCRWUB,2,1,,,,,,,,,,
10007151,10007151,DANDANUB,1,0,,,,,,,,,,
10007151,10007151,DRADRAUB,1,0,,,,,,,,,,
10007151,10007151,DRADRAUB,2,0,,,,,,,,,,
10007151,10007151,ECLCSVUB,1,1,75,81,12,CAH03-01,93,47,5,9,1,36
10007151,10007151,ECLCSVUM,1,1,75,81,12,CAH03-01,93,47,5,9,1,36
10007151,10007151,ECLSFYUB,1,1,75,81,12,CAH03-01,93,47,5,9,1,36
10007151,10007151,ECOECOUB,1,1,,,,,,,,,,
10007151,10007151,ECOFINUB,1,1,30,75,13,CAH17-01-07,90,10,5,5,5,70
10007151,10007151,ECOFINUM,1,1,30,75,13,CAH17-01-07,90,10,5,5,5,70
10007151,10007151,EDMPSYUB,1,1,335,72,23,CAH04-01-01,95,30,3,12,2,53
10007151,10007151,EDMPSYUB,2,1,,,,,,,,,,
10007151,10007151,EDUEDUUB,1,1,,,,,,,,,,
10007151,10007151,EGCSFYUB,1,1,30,90,13,CAH10-01-02,95,15,5,5,0,75
10007151,10007151,EGCSFYUB,2,1,10,85,23,CAH10-01-02,90,0,10,0,0,90
10007151,10007151,EGPSFYUB,1,1,30,90,13,CAH10-01-02,95,15,5,5,0,75
10007151,10007151,EGPSFYUB,2,1,10,85,23,CAH10-01-02,90,0,10,0,0,90
10007151,10007151,EGRBCNUB,1,1,30,90,12,CAH10-01,95,15,5,5,0,75
10007151,10007151,EGRBCNUB,2,1,10,85,22,CAH10-01,90,0,10,0,0,90
